deliverer_id,delivery_zone,monthly_apply_range,subscripcion_type,paid_price,customer_size,menu,delay_time
74,III,13,Semestral,20.187327978522198,1,Japanese,15.04145356361781
25,III,22,FreePrepaid,17.75617263212929,4,Japanese,9.623077449864343
74,III,12,Trimestral,26.910003308287628,2,French,12.236608442080914
9,VI,10,Semestral,25.538523451091486,2,Italian,10.014618346463289
17,III,18,Monthly,12.512963533243855,4,Japanese,11.273413639764637
26,VIII,8,Yearly,34.61567288069224,5,Indian,14.412267653889648
15,IV,18,FreePrepaid,1.4434016980707156,3,Indian,8.141246935344894
2,VI,19,FreePrepaid,37.43749712647599,1,Indian,17.112699985033714
43,VIII,12,Trimestral,25.699661638453534,3,French,9.513288335100928
98,V,11,Trimestral,30.270518894658974,7,French,8.111938159436937
42,V,9,Semestral,22.032472583412513,2,French,11.292883576720225
31,I,13,Semestral,6.556699340002549,2,Mexican,11.039782082663436
17,III,14,FreePrepaid,28.005838440979787,2,French,11.672027158861619
1,III,21,Semestral,35.59881085819181,2,Mexican,6.417746752930487
84,V,14,Monthly,21.98502478261557,3,French,10.77237163598274
37,V,18,Trimestral,28.91132011498602,3,Asian,11.25367754580355
85,III,13,Semestral,43.41310439793985,3,Mexican,11.68718698136638
86,I,10,Yearly,5.931722157211311,4,Italian,8.316963320025314
42,II,17,Trimestral,14.748439915234934,3,Japanese,11.184357818216768
6,III,16,FreePrepaid,59.70426772419265,2,French,12.490949528041149
95,III,16,Trimestral,21.975338554731785,2,French,9.495248862732138
87,III,15,Yearly,44.12815116768422,5,Italian,12.183664577681395
20,VIII,20,FreePrepaid,24.09232785496541,5,Asian,17.544303352893394
36,I,18,Monthly,25.676742260869023,3,Japanese,11.717297150357883
21,III,11,Yearly,32.850815983887294,3,Mexican,11.570170645505652
92,I,13,Trimestral,20.30207611110505,4,French,10.44641612131931
81,I,12,Semestral,42.62174398052994,3,Mexican,7.956125923839334
65,III,25,Yearly,27.83808890773565,2,Indian,13.566908933204214
27,III,13,Trimestral,40.63256532087827,3,Asian,8.923588856346386
37,V,18,Trimestral,11.463439294239032,5,Asian,11.76809745941832
55,II,15,Monthly,32.50294160280365,3,Indian,12.587845892983918
2,VI,13,Yearly,20.267308749082872,1,French,6.0000506575207275
89,III,16,Monthly,41.5525287720218,3,Indian,10.448368252510846
5,IV,19,Yearly,27.681213077558418,2,Mexican,8.666223207753415
30,II,11,Semestral,24.969841315018673,5,Japanese,14.866078349209493
72,VI,14,Monthly,17.365219325676115,1,French,11.379075099175413
29,VIII,15,Yearly,22.61481574105683,5,Indian,12.086509641647451
44,III,14,Trimestral,21.247007477980805,3,Japanese,10.377418460812173
30,III,12,Trimestral,33.72533204620252,4,Italian,6.938120836469844
79,IV,15,Trimestral,31.44256024213605,4,Indian,13.538484839979468
79,V,21,Yearly,8.037201199380984,4,Japanese,11.222617624943204
89,II,18,FreePrepaid,11.727271230013924,3,Indian,10.246940383968019
92,VI,11,Monthly,21.852586238421353,1,Indian,14.94373155977661
10,III,16,Monthly,17.105636397210628,3,French,14.639862093358328
34,IV,23,FreePrepaid,25.110791337357995,5,French,12.328162982550232
86,VIII,14,FreePrepaid,-2.6485510558979435,3,Japanese,5.125685740056374
41,VI,21,Semestral,35.311496383650756,3,Indian,9.34238489884121
36,V,22,Yearly,25.497535717491218,2,Indian,9.409465127159747
99,VI,11,Yearly,27.612463162350405,3,Japanese,14.80982818052994
57,V,14,FreePrepaid,25.794647773255615,3,Italian,6.8120211155034625
13,VI,14,FreePrepaid,28.879505640296017,4,French,12.141322378939988
11,VIII,14,Semestral,3.051734851466108,2,Indian,8.094337917286229
37,IV,15,Semestral,13.941800825207409,3,Mexican,9.307082025276497
65,I,15,Monthly,22.077844542398203,3,Italian,13.29116869626693
5,IV,13,Yearly,27.658526668893842,3,French,13.470543776024892
70,IV,14,Trimestral,14.861677257531781,5,Japanese,6.370158487203298
38,IV,15,Trimestral,5.1628773597841295,4,Asian,12.76272038414286
12,I,19,Yearly,37.28554483628662,4,Italian,11.842455486003995
48,II,11,Semestral,15.145134581520693,4,French,7.456214647133434
41,IV,17,Yearly,33.34758576810149,5,Asian,4.383280730384506
61,II,12,Monthly,28.741482105139465,1,French,14.156032441098205
13,IV,18,Semestral,35.50570508661283,4,Indian,10.787618857533374
45,VIII,8,Trimestral,27.02606146502377,4,Italian,12.946623112896901
68,II,13,Semestral,20.692842710702358,1,Indian,15.815935539264192
92,VIII,10,Yearly,10.188234414659213,4,Mexican,15.102648575634717
89,II,18,FreePrepaid,24.248968608045658,4,Japanese,7.284289754254276
75,III,15,Monthly,39.99441524951435,1,Mexican,5.72948727226379
55,II,14,Yearly,40.392258171854785,1,Indian,7.821819174673838
24,IV,18,Monthly,18.510532879333756,3,Italian,11.434780407772617
90,III,20,FreePrepaid,32.64839897136839,1,Mexican,2.410846241884258
36,IV,12,FreePrepaid,30.297210387547924,1,Italian,6.266609711144941
52,V,13,Semestral,29.195979640262603,4,French,11.305795420513226
15,IV,8,FreePrepaid,36.03052130614411,2,Italian,7.944373023680274
96,III,17,Semestral,27.295604006477276,2,Asian,3.337862716888088
1,III,18,FreePrepaid,19.94788675929876,2,Mexican,12.22091854929312
4,III,7,FreePrepaid,25.289740976017093,3,French,8.588469507676944
68,II,22,Trimestral,17.863165935822714,1,Indian,13.6499567989705
14,VI,16,Yearly,21.139368399473227,2,Mexican,14.006280656253724
0,III,9,Yearly,24.925912158457603,2,Indian,9.41318777178333
16,II,7,Yearly,20.817611377347582,2,Indian,7.465258017129161
83,IV,10,FreePrepaid,23.29904372297233,7,Asian,10.414594305599843
59,VIII,10,Trimestral,30.364133791309612,3,Japanese,14.741931770426383
55,V,14,Semestral,22.668115904772453,2,Mexican,14.473261021655674
6,VIII,19,Trimestral,30.824224715241286,4,Indian,7.232894642239503
35,II,11,Monthly,24.52786211692764,2,Mexican,9.632182376223017
57,VIII,19,Semestral,19.215767091852534,1,Asian,8.154059226988403
40,VI,13,FreePrepaid,14.264687210840496,4,Mexican,7.812914149351531
3,III,10,FreePrepaid,13.091224064709772,1,Japanese,6.317239389569773
23,IV,17,Semestral,32.57057085594802,4,Mexican,6.143219583072556
8,V,20,Semestral,31.41161021931495,3,Asian,8.93118154311417
70,I,15,Trimestral,21.882636534680092,2,French,8.10669977955212
63,IV,16,Semestral,43.62959407980739,5,French,6.345691897742794
37,VIII,16,Trimestral,9.457594802935901,2,Mexican,11.924895689045709
35,IV,16,Trimestral,23.65566332054768,4,Mexican,7.047469215015088
48,IV,17,Semestral,11.605394029301841,4,French,9.143135212219038
37,IV,16,FreePrepaid,21.346001669329162,3,Mexican,6.760424661791209
91,I,16,Trimestral,26.3364298765724,4,French,12.676842801775061
38,V,10,Monthly,45.38718429626168,1,Asian,10.705143762092376
99,III,17,Trimestral,14.809804020456774,2,Mexican,12.667942399477901
80,III,16,FreePrepaid,24.914012911985708,1,Japanese,11.274255529971219
56,VIII,20,Yearly,19.888046267648903,5,Mexican,7.8808972030858175
6,III,14,Monthly,37.30310632964844,3,Italian,11.79292154608893
5,VIII,10,Semestral,19.748871241092502,1,Mexican,9.52477116443332
17,I,15,Trimestral,14.329478331262136,4,French,6.54081704965785
72,I,20,Monthly,45.45935853051913,3,Italian,9.555410808324956
52,I,17,Yearly,27.163216801240335,3,Italian,17.860486030777256
45,I,15,Semestral,21.134154281602545,3,Indian,7.071254025895389
54,II,19,Monthly,26.134511874927835,1,Asian,9.573973791494005
76,IV,15,Monthly,31.948090770614222,2,Indian,9.950166478457879
45,III,15,Semestral,35.438758789433706,5,Japanese,7.535479510950692
18,I,12,Trimestral,32.24813741954991,2,French,7.844782414277193
69,VIII,18,Semestral,27.170573586686647,2,Italian,14.70358875036846
82,I,10,Monthly,15.263130097977104,1,Italian,17.653602448322673
36,VI,11,Trimestral,35.24562074870567,5,Asian,13.994007118016382
88,IV,9,Semestral,19.59786621652921,4,Asian,7.2280282669585745
65,I,11,Trimestral,30.565006651785538,4,Italian,13.260914368793712
96,I,11,Semestral,5.0985418739806825,5,Mexican,12.228599523739499
39,V,14,Trimestral,10.82564380392766,1,French,8.148693956733108
97,I,22,Yearly,49.56687977533291,2,Mexican,10.460383110456991
83,I,16,Monthly,23.137720909433373,2,Indian,9.39672791114781
13,I,14,Trimestral,44.40868309612001,1,Italian,14.401736051346244
0,II,13,Semestral,28.352944701049484,3,Japanese,14.05646827511707
44,IV,13,Trimestral,35.04791854780753,3,Asian,15.123197954307473
13,VIII,10,Yearly,33.27437359956064,4,Asian,13.92254216601311
46,VIII,13,Semestral,12.14519594749495,2,Mexican,7.155281788089226
17,I,21,Yearly,-0.6256782487828296,3,Asian,10.612647826126127
4,I,13,FreePrepaid,16.33828718717178,5,Italian,10.559179787045743
4,VIII,25,Trimestral,29.565746976410196,2,Italian,7.491589800412447
45,V,20,Semestral,32.75164344832331,1,Asian,10.620358661269485
5,IV,14,Trimestral,33.27932595773752,2,Indian,14.00693464811001
40,III,15,FreePrepaid,19.447430623232986,2,Indian,5.548796553941615
10,VI,18,Semestral,19.92324511806325,3,Italian,7.531077640529466
72,IV,18,Monthly,14.402985062014427,2,Indian,6.929227807079494
67,I,12,Trimestral,24.988625835806186,5,Mexican,8.049518874020716
74,VIII,13,Yearly,23.937462627884962,2,Japanese,6.333325009370379
70,VIII,22,Semestral,32.97557793542082,3,Asian,11.239639848029885
63,IV,13,Yearly,24.04473635493771,2,Mexican,14.104563695253415
22,I,6,Semestral,38.91393173755145,3,Italian,14.574307107224005
56,IV,11,Monthly,11.914417581562677,6,Indian,5.855792409859709
27,IV,8,FreePrepaid,23.99503545160545,2,Italian,17.435300515379897
84,VIII,14,FreePrepaid,31.78402610248378,3,Indian,9.669896536696312
46,VIII,12,Yearly,35.947444408049705,2,French,12.993417659630829
28,II,18,Yearly,30.795782001546744,4,Japanese,8.757537862163712
97,III,16,FreePrepaid,12.408177417153183,4,Indian,11.705383538718404
81,II,14,Yearly,34.48497447244669,1,Japanese,3.961196999180647
45,V,24,FreePrepaid,26.635922102698228,1,Italian,14.56646851464234
49,VI,16,Semestral,43.94930315813508,1,Asian,10.715442965647574
58,V,11,Yearly,51.03000937944516,6,Mexican,12.804106196943742
72,V,17,Monthly,16.430112948555717,4,Japanese,6.903729170036134
32,VIII,14,FreePrepaid,31.596410994627067,3,Italian,11.009729064891271
56,II,15,Semestral,43.05688460681953,2,French,9.386544349349963
27,I,7,Yearly,14.934766562328212,3,Japanese,6.650156835096623
59,IV,16,Semestral,30.200630604727746,3,Asian,8.531983045044184
19,V,22,Yearly,33.381225996939705,4,Italian,10.252461129715
10,II,20,Semestral,23.283508303435877,2,Indian,7.654560665784
62,II,14,Trimestral,44.7556656091527,3,French,13.844927845871638
80,III,12,Semestral,24.322318345899802,3,Asian,8.515915426910379
15,IV,16,Trimestral,25.236260514080243,2,Mexican,8.817098357151743
96,IV,15,Trimestral,35.4384842890579,3,Indian,11.099925172390575
59,IV,13,Monthly,31.622353597111236,4,Italian,15.885079001916935
74,I,12,Yearly,19.016631499367374,4,Italian,14.003608067772424
18,II,20,FreePrepaid,26.84517746736366,4,Indian,4.730290723666631
17,V,8,Monthly,29.94987906870312,2,Japanese,7.563078582581702
99,II,14,Monthly,35.712849678571516,1,Japanese,9.36570337178125
3,IV,11,FreePrepaid,24.794511838318904,2,Indian,7.723346467511232
32,V,17,Yearly,28.15397751025566,5,French,6.818661978716601
79,VI,12,Trimestral,19.503538770489854,2,Mexican,7.995041400628829
20,V,14,Monthly,37.861481779595586,2,Indian,10.008769000735274
50,III,9,FreePrepaid,4.470405675080826,3,Italian,13.619459562479042
90,IV,6,Semestral,20.04747366605681,2,Mexican,6.533778801757012
41,V,21,Yearly,42.85161665737187,5,Asian,7.5501000029320995
22,V,13,Monthly,33.36142168614024,3,Japanese,13.856198640614485
85,III,13,Trimestral,43.02084207775464,5,Mexican,13.522107163168236
49,I,18,Monthly,12.629359561114939,3,Mexican,11.63966606760443
49,VIII,9,Semestral,31.76985497150432,3,Japanese,4.317648068746432
45,VIII,19,Yearly,29.199056253925846,2,Asian,10.96635541452358
94,I,11,Semestral,18.36987505594661,2,Italian,6.014698256922159
2,IV,12,FreePrepaid,20.89849713414194,5,Japanese,12.796109691135587
1,III,21,Yearly,24.75908381549346,3,Asian,9.971631614982984
81,VI,17,Yearly,36.674480899211844,2,Japanese,10.344786393472374
9,VI,17,Semestral,27.47006339064249,4,Japanese,15.127785652440991
55,VIII,17,Monthly,23.074851027091576,2,Indian,14.883089495533316
63,V,18,Yearly,45.84117477917611,3,Asian,7.771052188753906
97,V,12,FreePrepaid,24.138543650272705,3,Asian,7.692699594007068
27,VI,16,Trimestral,20.78116753947645,3,Italian,10.102109836165688
94,IV,7,Yearly,20.681402444003865,4,Mexican,9.079450230677217
57,V,10,Monthly,29.894920291438403,3,Asian,6.641558911085855
3,VI,14,FreePrepaid,29.806784960914122,2,Italian,7.705292324771715
83,III,26,Monthly,21.004029861262826,3,Italian,7.692219598312947
82,VIII,14,Monthly,46.539281731584644,4,Indian,10.183890836131365
92,VIII,7,FreePrepaid,30.42665798517249,2,Indian,8.86827008986527
19,VI,14,Monthly,30.531680324652818,3,French,8.894935801181173
81,V,16,Trimestral,27.50623690472615,1,Japanese,10.074286170803532
25,III,13,FreePrepaid,19.39813339767209,3,Italian,10.229876669818823
5,VI,11,Monthly,20.561030435074013,2,Indian,7.419969347296215
92,I,23,Monthly,17.6263309166769,3,Japanese,12.200310665693879
59,IV,13,Semestral,30.026403251863726,2,Japanese,13.096066640370715
61,VIII,17,FreePrepaid,20.024590614784927,3,Indian,11.049726632771486
77,II,14,Monthly,16.809179736291213,7,Asian,7.325142879260183
55,VI,18,FreePrepaid,8.335729178134685,3,Italian,11.387423535203391
49,V,19,Semestral,13.401463593467824,5,Japanese,8.296833650808276
49,II,9,Monthly,20.69517751691773,4,Mexican,6.6735229693852745
29,III,15,Monthly,13.822147959725735,3,French,6.674459056745469
57,II,14,Monthly,40.28967231503348,4,French,5.243306069826578
42,II,12,Yearly,26.799116283118668,2,Indian,12.215229576090568
18,V,11,FreePrepaid,27.411100034677474,3,Indian,7.909986344801197
12,II,9,Monthly,12.053359707290287,1,Mexican,8.552578344670728
89,V,10,Yearly,27.954826181780845,3,Italian,4.94847959852206
28,V,24,Yearly,16.23859013892266,4,Italian,10.944625295057708
71,VI,18,Yearly,26.042936999938828,2,Italian,12.967077066462597
24,II,15,Trimestral,14.477548621650431,4,Italian,10.553686539133993
94,VI,17,Trimestral,16.7933053022334,2,Japanese,9.492866151329416
74,VIII,9,FreePrepaid,20.172220544387685,4,Mexican,9.967976781290997
37,VI,21,Trimestral,25.415427021943444,3,Indian,15.769599461891584
87,V,20,FreePrepaid,30.31407383872997,1,Italian,13.539686218891049
58,V,8,FreePrepaid,21.45371283738676,5,Asian,8.09393685820887
12,IV,15,Trimestral,13.05739831462745,1,Indian,11.635487436625802
62,VIII,20,FreePrepaid,27.686136381355777,3,Mexican,10.168070091447953
4,VI,9,Yearly,6.401552220081591,3,Italian,11.30417204330312
85,V,12,Semestral,29.553071196288442,6,Indian,10.356806912186961
76,V,14,Trimestral,41.170363785131435,1,Indian,14.257465181461876
82,VI,15,Trimestral,14.530725854296103,3,Japanese,13.396494875646995
16,I,13,Semestral,27.41300982655892,2,French,12.184119915983535
36,II,12,Semestral,31.85328498886704,3,French,8.099138053939297
68,IV,19,Yearly,12.422692630499695,2,French,12.643335333680335
65,VI,15,Yearly,29.77671316703396,1,Italian,8.168410983603959
56,III,18,Yearly,18.01326456438595,3,Italian,14.000326273838551
87,VIII,21,Trimestral,13.63235313179166,3,French,8.2102606863147
13,III,12,Trimestral,37.62803554396103,3,Italian,8.919455524453339
59,VI,19,Semestral,17.200433087790586,3,Mexican,9.221001592807744
88,II,12,Monthly,20.237903120171502,3,Asian,11.21008049574396
30,VIII,18,Monthly,10.582179966260107,2,French,13.373519496661878
7,VI,17,Monthly,27.214579970116286,3,Mexican,8.352929509531826
74,VI,10,Semestral,19.83458324654101,2,Indian,14.75369688851065
34,III,15,FreePrepaid,18.716959639523658,3,Indian,10.045284599275835
53,V,13,Yearly,3.715696931901146,4,Mexican,3.3417642883053773
49,VI,16,FreePrepaid,32.16806146039428,5,Asian,9.723898113572824
27,V,7,Semestral,26.645989382552038,4,French,10.083442616806074
22,III,23,Trimestral,22.327167248202763,3,Asian,5.979550804220197
67,V,15,Yearly,45.58527606937613,2,Italian,9.92217077367851
73,I,14,FreePrepaid,38.468285623081826,1,Asian,10.304493615821182
3,II,12,Trimestral,36.679328103519616,2,Mexican,7.429648130601707
95,VIII,16,Semestral,28.13781791544691,2,Indian,9.514721489112516
61,IV,21,FreePrepaid,18.66147322300703,4,Japanese,11.687361605587885
9,V,15,Yearly,38.536446465495395,3,Italian,11.913119934038814
72,I,16,Yearly,29.086404221546527,3,French,4.419299875920716
74,IV,24,Semestral,18.016808147956183,2,Indian,6.8203728796410275
37,IV,15,Trimestral,36.925352144648436,4,Mexican,11.77924218673315
3,VIII,15,Yearly,41.53069888806614,4,Indian,12.514114895840056
50,III,24,FreePrepaid,16.81397774791284,2,Asian,8.77206138385454
29,II,17,Yearly,19.877194279376102,2,Italian,9.863202817741392
84,IV,10,Trimestral,25.003779446533038,3,Asian,8.660894160990575
65,II,16,Semestral,-4.570474909042222,2,Japanese,10.787225141831627
10,IV,18,Yearly,28.078415698810986,2,Italian,12.828204529424998
1,V,18,Semestral,12.689424368221612,3,French,12.195256330397415
0,I,14,Monthly,28.746535306996208,4,Mexican,9.620847681155961
3,VIII,8,Semestral,30.030288192500183,3,Japanese,12.487042174392478
48,III,14,Monthly,23.456722802300728,2,Indian,9.332981000887344
32,IV,12,FreePrepaid,21.672011295017132,1,Italian,3.750339927277091
74,I,20,Trimestral,32.754556910143776,3,Asian,8.684288785584645
12,VIII,16,Monthly,44.96396592562358,6,Asian,12.826115238501384
40,VIII,12,Semestral,18.30596715993922,3,Indian,20.063295650938095
6,VI,16,Semestral,14.323146112211516,4,French,9.196216228996462
86,I,18,Semestral,28.585468696583128,2,Japanese,12.30074673077013
74,I,16,Monthly,44.26553682540541,2,Indian,7.365651230457969
4,VI,14,Semestral,18.6317821642632,2,Mexican,13.681187378756224
27,II,16,Trimestral,18.06527029140733,2,Italian,13.111349110899932
74,I,16,Trimestral,43.15174970377565,2,Mexican,6.275010416410693
18,I,16,FreePrepaid,15.090300549927713,5,Japanese,14.052034025803692
49,VI,16,FreePrepaid,22.100435153196543,1,Italian,6.796289732193367
36,V,14,FreePrepaid,9.708323589811146,2,French,10.53521314779179
31,V,10,Trimestral,40.238438106678075,3,Asian,11.519698614473018
46,V,14,Monthly,39.30901725409624,2,Indian,13.245573102276921
52,I,10,Yearly,23.710495108302034,4,Mexican,9.632275532222499
73,I,16,Semestral,15.277571917684266,1,Asian,6.928891292803021
2,IV,12,Semestral,17.900333142186348,3,Indian,7.507463210249108
41,I,17,Monthly,19.632922624906804,2,French,6.090654111690675
16,VI,14,Yearly,16.99421731611417,2,French,11.705866326402786
80,VIII,21,Monthly,30.499865516434028,2,Asian,11.318750235329944
34,IV,14,FreePrepaid,34.64545681425347,2,Indian,7.046822850022414
42,IV,21,Trimestral,32.04619436357528,1,Asian,9.952861114964296
79,VIII,16,Trimestral,8.191260149630601,3,Mexican,7.852835509469331
16,VIII,18,Semestral,7.493634245855802,5,Japanese,7.5556326737685815
98,VI,16,Trimestral,28.97614622309677,5,Italian,11.91454338812512
75,II,11,Monthly,25.5403162106247,1,Japanese,11.088237502643459
35,VI,15,Semestral,38.420988453566295,4,Italian,17.74796828933155
3,V,13,FreePrepaid,34.36314968010419,2,Mexican,14.813071922475594
44,V,17,Semestral,31.928251783229946,4,Japanese,14.530373698783018
84,V,13,Trimestral,15.963704958795383,6,Asian,8.20086838983595
52,I,9,Semestral,25.46200876993489,2,Japanese,11.601302633247997
92,IV,8,Trimestral,0.6868936653507909,1,Japanese,14.80731962560155
25,V,17,Monthly,34.20491501556269,4,French,14.706170626695398
51,VIII,11,Trimestral,14.172861720281801,6,Indian,11.637336208188051
80,II,16,Monthly,24.608939959253114,2,Mexican,9.065593796160174
14,VI,12,Monthly,40.717480735099954,4,Mexican,10.437371036021247
36,III,14,Monthly,21.21050251040767,2,Asian,6.221780116857303
93,IV,15,Yearly,6.086872073513337,2,French,14.238276324885813
25,II,18,FreePrepaid,22.748269482536436,2,French,10.471068381405498
1,VI,17,FreePrepaid,28.641839597104493,3,Mexican,13.502631569110314
80,IV,19,Semestral,8.825613126691277,3,Japanese,6.994335086790684
62,II,13,FreePrepaid,7.458236106286776,2,Indian,9.678649841501223
98,I,14,Trimestral,13.145205318368827,3,Indian,14.512803868238532
24,III,12,FreePrepaid,24.963751716739075,4,Indian,12.190935104813207
93,II,19,Monthly,2.8461611862610248,5,Asian,9.463969689752002
59,VI,21,Semestral,20.78301880553623,6,Indian,5.856941719033222
85,I,14,FreePrepaid,22.39608289168816,3,French,11.106821206755834
44,III,15,Semestral,33.368644178903104,3,Indian,13.00464758610435
80,VIII,17,Semestral,16.48134536261132,7,Japanese,12.189949825055585
54,IV,13,FreePrepaid,17.25401527097952,1,Asian,11.06480183653914
12,II,13,Semestral,26.668213136724344,2,Indian,8.554443031902101
22,IV,13,Trimestral,32.84269782838355,2,Japanese,11.49448058558676
79,IV,19,Yearly,36.31167674587187,1,Italian,6.149070407385556
66,I,21,Monthly,34.722031208290055,4,Asian,12.56145543616401
26,IV,11,Monthly,36.704938389088696,3,Japanese,6.567514352704631
45,IV,18,FreePrepaid,10.564895309752078,7,Mexican,7.59767483261942
10,III,11,Trimestral,4.279706782953401,5,Mexican,12.151010568169308
41,I,13,Trimestral,23.30330839975228,4,French,10.593911918735905
60,VIII,19,Trimestral,49.21052112803993,3,Asian,5.711363685838498
24,III,14,Yearly,21.6115371183336,2,Mexican,6.319771102288245
1,III,20,Trimestral,35.14671371628964,3,Mexican,9.558158515433906
39,V,16,Semestral,33.607577476253894,6,Asian,11.08128380214649
90,I,8,Semestral,15.11038814256592,2,Italian,12.192332907079109
70,III,11,Yearly,31.20997772131534,2,Italian,6.958002158758129
4,III,16,Monthly,23.539115855976274,4,Indian,10.690757446255374
97,I,14,FreePrepaid,11.910728455801111,4,Italian,9.216434972153525
29,II,20,Yearly,-3.3868648410848756,4,Indian,6.838324566808529
37,IV,17,Monthly,29.516610735190643,4,Indian,17.321803620621935
5,V,15,Yearly,26.67595036171947,1,Asian,9.57729801464219
46,III,23,Semestral,20.453639124045836,2,Asian,8.819211134465167
20,IV,17,Yearly,20.929432470916176,5,Mexican,6.297006648181785
94,VIII,17,Monthly,19.98827233560465,4,Asian,10.907352216868029
70,I,8,Trimestral,24.872533425886726,1,Japanese,3.427270487284062
25,V,16,Semestral,4.930607131473334,4,Mexican,6.043486348935029
1,V,10,FreePrepaid,21.65822179674162,4,Mexican,12.064082795918745
57,VI,16,Monthly,-9.74351682862822,2,Indian,2.408451010253435
23,VI,14,Trimestral,21.105023502881206,5,Japanese,5.8562453751836365
91,IV,14,Yearly,31.20152325530699,4,Mexican,9.512881851768123
94,III,20,Trimestral,25.50652534765112,3,Italian,10.428631649439653
62,V,16,Yearly,27.43403284861165,2,Asian,8.600841831153984
25,VI,12,Yearly,19.12664411263364,2,Asian,11.002737224155673
41,II,9,Trimestral,30.968964463394723,2,Italian,8.64978496634477
48,VIII,15,Yearly,3.702162797845755,1,Indian,9.660090881183697
39,VIII,19,Trimestral,42.12305387233786,3,French,8.447010969873016
70,IV,13,Trimestral,14.090952647324595,4,Mexican,13.380985287790118
69,IV,17,FreePrepaid,46.16562963603856,4,Mexican,12.328671486349476
63,V,12,Monthly,-2.54953367556309,1,Mexican,8.154465210127693
49,V,27,Semestral,28.51468219770165,3,Italian,4.3484738874805835
56,I,16,Yearly,25.125944313088805,3,French,13.977073935935735
67,IV,9,FreePrepaid,33.43174987507578,2,Indian,16.219609075853384
32,VI,17,FreePrepaid,25.72485565167499,3,Italian,10.114134919745517
58,V,16,FreePrepaid,14.135255651260788,1,Indian,8.751659590072329
20,I,12,Monthly,24.17482232331549,4,French,11.031284851972377
57,III,11,Yearly,30.18055582850254,2,Indian,1.3361630267813034
85,I,11,Monthly,0.47660692024176754,2,Japanese,13.10621686558233
16,V,16,FreePrepaid,14.156062137054201,4,French,8.714512514652736
70,VIII,8,Trimestral,30.285403079474005,2,Asian,13.248967941406633
57,IV,23,Yearly,19.32177904882537,1,French,9.494090995806168
26,VI,14,Trimestral,27.461632225138104,2,Japanese,4.791672921307901
77,III,21,Trimestral,22.06612087959933,5,Indian,10.684324551229865
52,II,10,Yearly,28.454630770315163,4,Japanese,8.328048256875423
13,I,14,FreePrepaid,34.577682248773286,2,Japanese,14.442143246490176
80,IV,12,Monthly,28.223592024403004,4,Asian,10.138980191509274
58,III,12,Trimestral,42.092060637616726,3,Italian,11.636463353782831
90,III,11,Semestral,9.924889061875222,5,Mexican,7.7276707732166425
6,II,15,Monthly,24.449793030951856,2,Italian,1.5240573742439185
70,I,16,Monthly,39.266193372230305,3,Mexican,6.820455455465428
69,VIII,11,Monthly,17.043345043911838,5,Mexican,16.806646225322165
93,VIII,18,FreePrepaid,25.781947152091103,2,Japanese,11.67070759581007
31,V,8,Semestral,30.332785505008466,4,Italian,11.852443394369068
64,VI,21,Trimestral,25.13217047481485,3,Italian,11.0506103055371
86,V,13,Yearly,38.743795814671266,2,Italian,13.91445358049889
9,I,15,Semestral,15.924694337227718,3,Asian,6.919531442081636
97,II,18,Trimestral,17.05268333397843,3,Japanese,7.290077857668669
82,III,12,Trimestral,10.10121885153012,1,Italian,7.9539854991142995
99,V,14,Semestral,27.738962607349233,4,French,11.55512983385346
18,IV,15,FreePrepaid,42.01055292189412,2,Indian,14.044464728169629
32,VIII,13,Monthly,36.864795701668854,2,Italian,14.52132600081336
20,VIII,19,Semestral,30.042859892446415,3,Asian,13.08304125508924
56,IV,13,Semestral,15.901766824622124,3,Mexican,9.922074645643105
88,I,11,Monthly,13.009219723239516,7,Indian,11.686226695528767
72,IV,14,FreePrepaid,25.396422080525088,4,Mexican,6.223016416963267
11,VI,10,FreePrepaid,23.675594594973308,4,Italian,9.497313635758864
48,VI,18,Trimestral,35.58255480978076,5,French,9.52855872912451
77,VIII,15,Monthly,36.92065121570981,3,Japanese,11.873133530618848
64,VIII,16,Trimestral,45.1452944690181,2,Japanese,4.21312753839337
12,II,8,Monthly,13.652430692155306,4,Japanese,8.499302154685811
19,I,16,Monthly,23.015427455735775,3,Mexican,12.673173100651788
50,II,12,Trimestral,21.433627471761064,4,Mexican,10.234740457299015
33,VIII,18,FreePrepaid,28.67354840979452,3,Italian,10.230582078437706
63,V,12,FreePrepaid,6.179684059963758,4,Indian,11.394610761478662
53,I,13,Semestral,6.054753135505646,2,French,10.032922703987621
70,I,16,Semestral,25.136625250726386,1,Mexican,11.040769885767242
46,III,10,Semestral,23.14688730637065,3,Indian,7.239461279232277
88,VI,11,Monthly,17.755447534843796,3,Italian,11.077274589305754
54,II,19,Trimestral,23.706788224022027,2,Japanese,5.760895902158164
49,IV,14,Trimestral,28.627981725694358,3,Italian,6.234691092516071
93,IV,14,Monthly,19.62069027166739,2,Mexican,3.230448731222431
56,I,16,Monthly,30.418714519345368,3,French,10.717133606459198
31,VIII,19,Monthly,28.749413737972407,2,Asian,5.41479615490385
52,II,18,Semestral,22.79220071619608,3,Italian,10.002720087997249
41,II,11,Yearly,18.403671686206337,2,Italian,6.9262839669803515
22,VIII,17,FreePrepaid,22.270102343530308,3,Indian,13.612869830811615
34,IV,16,Trimestral,17.809845596109167,1,French,8.015845161671162
63,I,17,Trimestral,24.366524123402087,2,Indian,13.621018245857073
